scenario,controller,seed,window_end_s,mainline_vehicle_observations,mainline_speed_mps,mainline_occupancy,bottleneck_throughput_veh,ramp_vehicle_mean_veh,ramp_vehicle_max_veh,ramp_halting_mean_veh,ramp_halting_max_veh,departed_veh,arrived_veh,teleports,collisions,requested_rate_vph,applied_rate_vph,green_s,red_s,state_mismatches
1925+60,none,1,2790,22,20.949986406645646,0.06552394245107583,19,34.0,34,34.0,34,1539,1207,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2820,20,21.08974127939832,0.06754117668042454,18,34.63333333333333,35,34.266666666666666,35,1555,1223,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2850,26,21.5954371455385,0.05329844111400538,19,35.0,35,35.0,35,1572,1239,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2880,22,21.681114514205735,0.049781159327411235,18,35.2,36,35.0,35,1588,1254,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2910,18,22.796227909886024,0.049740709605377256,15,36.0,36,35.833333333333336,36,1605,1269,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2940,19,23.177907253611643,0.05106309781146289,17,36.0,36,35.96666666666667,36,1621,1283,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,2970,15,21.476078106747142,0.045212105489357175,13,35.4,36,34.93333333333333,35,1638,1296,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3000,21,18.625731455245962,0.060561490722079725,16,36.36666666666667,37,36.03333333333333,37,1654,1312,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3030,18,22.380806456252955,0.05255324382558987,16,37.0,37,37.0,37,1671,1328,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3060,17,22.53715768594024,0.0470406298522524,15,37.43333333333333,38,37.13333333333333,38,1687,1344,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3090,17,22.295785685694067,0.05973490618861585,17,38.0,38,38.0,38,1704,1358,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3120,20,21.743762961184498,0.05308529863415667,17,38.53333333333333,39,38.233333333333334,39,1720,1375,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3150,15,21.91102802814413,0.03332975076901524,10,38.666666666666664,39,38.5,39,1737,1390,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3180,22,21.454542115476688,0.047149156125578885,16,38.6,39,38.333333333333336,39,1753,1405,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3210,20,21.7278088297244,0.06408100393750829,18,39.0,39,39.0,39,1770,1421,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3240,19,21.4476301047455,0.05482141771657704,17,39.63333333333333,40,39.36666666666667,40,1786,1437,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3270,19,21.1412695806202,0.052585056982464566,16,40.0,40,40.0,40,1804,1452,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3300,23,21.484528818600726,0.053490781209522234,17,40.333333333333336,41,40.1,41,1820,1467,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3330,20,20.0957718322732,0.060338063233742405,17,41.0,41,41.0,41,1837,1483,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3360,26,15.35770263882768,0.10712868703484825,16,41.46666666666667,42,41.233333333333334,42,1853,1498,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3390,17,18.229549340658302,0.06191212722389234,12,41.13333333333333,42,40.96666666666667,42,1870,1513,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3420,23,18.571078943159474,0.06604103413602995,19,41.63333333333333,42,41.43333333333333,42,1886,1528,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3450,22,14.408520732215921,0.1205360863633814,15,42.0,42,42.0,42,1903,1543,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3480,27,13.26027312394559,0.09538508930249161,16,42.233333333333334,43,42.06666666666667,43,1919,1558,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3510,22,12.861393815448277,0.0972412558997803,17,43.0,43,43.0,43,1936,1573,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3540,31,6.736920090372117,0.21114698586387323,14,43.0,43,43.0,43,1952,1587,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3570,28,5.149207177368225,0.15539728528258365,14,44.0,44,43.833333333333336,44,1969,1602,0,0,1200.0,1200.0,30.0,0.0,0
1925+60,none,1,3600,25,8.84270054568357,0.10850378452281197,17,44.86666666666667,45,44.766666666666666,45,1985,1618,0,0,1200.0,1200.0,30.0,0.0,0
